Record_ID,Train_Number,Station_Code,Route_ID,Journey_Date,Train_Name,Train_Type,Train_Source,Train_Destination,Train_Total_Stops,Route_Name,Station_Name,Station_Order,Is_Junction,Is_Terminal,Is_Bottleneck_Station,Scheduled_Arrival,Actual_Arrival,Scheduled_Departure,Actual_Departure,Arrival_Delay_Min,Departure_Delay_Min,Station_Halt_Min,Cumulative_Delay_Min,Delay_Flag,Severe_Delay_Flag,Delay_Category,Hour_of_Day,Time_Period,Is_Night_Train,Is_Peak_Hour,Day_of_Week,Day_Number,Month,Month_Number,Year,Is_Weekend,Week_Number,Delay_Risk_Score,Risk_Category,Passenger_Reliability_Index,Journey_Predictability_Pct
630,12001,MRA,RKMP_NDLS,2025-12-30,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:51,20:11,21:04,41,53,1,51,1,1,Significant (31-60 min),20,Evening Peak (17-21),0,1,Tuesday,1,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
631,12001,DHO,RKMP_NDLS,2025-12-30,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,20:44,20:46,21:24,0,38,1,11,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Tuesday,1,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
632,12001,AGC,RKMP_NDLS,2025-12-30,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,22:07,21:25,00:02,47,157,5,59,1,1,Significant (31-60 min),21,Evening Peak (17-21),0,0,Tuesday,1,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
633,12001,MTJ,RKMP_NDLS,2025-12-30,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,22:11,22:01,21:56,11,0,1,24,1,0,Moderate (11-30 min),22,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
634,12001,NDLS,RKMP_NDLS,2025-12-30,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,00:06,,,16,0,0,30,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
635,12001,RKMP,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Rani Kamlapati,1,0,0,0,,,15:10,15:06,0,0,0,15,0,0,On Time/Early,15,Afternoon (11-16),0,0,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
636,12001,BPL,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bhopal Jn,2,1,0,0,15:22,16:19,15:25,17:09,57,104,3,73,1,1,Significant (31-60 min),15,Afternoon (11-16),0,0,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
637,12001,BINA,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bina Jn,3,1,0,0,17:00,17:33,17:02,17:17,33,15,2,50,1,1,Significant (31-60 min),17,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
638,12001,LAR,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Lalitpur,4,0,0,0,17:35,18:45,17:36,17:52,70,16,1,88,1,1,Severe (60+ min),17,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
639,12001,VGLJ,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Veerangana Laxmibai Jhansi,5,0,0,0,18:40,18:44,18:45,19:42,4,57,5,23,0,0,Slight (1-10 min),18,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
640,12001,GWL,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Gwalior Jn,6,1,0,0,19:40,19:45,19:45,19:46,5,1,5,5,0,0,Slight (1-10 min),19,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
641,12001,MRA,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:11,20:11,20:37,1,26,1,2,0,0,Slight (1-10 min),20,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
642,12001,DHO,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,20:54,20:46,20:49,9,3,1,11,0,0,Slight (1-10 min),20,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
643,12001,AGC,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,21:16,21:25,21:54,0,29,5,3,0,0,On Time/Early,21,Evening Peak (17-21),0,0,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
644,12001,MTJ,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,22:19,22:01,22:06,19,5,1,23,1,0,Moderate (11-30 min),22,Night (22-05),1,0,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
645,12001,NDLS,RKMP_NDLS,2025-12-29,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,23:46,,,0,0,0,5,0,0,On Time/Early,0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,47.1,Medium Risk,5.3,59.7
646,12001,RKMP,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Rani Kamlapati,1,0,0,0,,,15:10,15:16,0,6,0,6,0,0,On Time/Early,15,Afternoon (11-16),0,0,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
647,12001,BPL,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bhopal Jn,2,1,0,0,15:22,15:17,15:25,15:33,0,8,3,7,0,0,On Time/Early,15,Afternoon (11-16),0,0,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
648,12001,BINA,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bina Jn,3,1,0,0,17:00,17:02,17:02,17:00,2,0,2,10,0,0,Slight (1-10 min),17,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
649,12001,LAR,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Lalitpur,4,0,0,0,17:35,18:25,17:36,17:56,50,20,1,59,1,1,Significant (31-60 min),17,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
650,12001,VGLJ,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Veerangana Laxmibai Jhansi,5,0,0,0,18:40,18:55,18:45,18:55,15,10,5,25,1,0,Moderate (11-30 min),18,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
651,12001,GWL,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Gwalior Jn,6,1,0,0,19:40,21:54,19:45,19:50,134,5,5,145,1,1,Severe (60+ min),19,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
652,12001,MRA,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:08,20:11,20:24,0,13,1,12,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
653,12001,DHO,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,23:44,20:46,20:50,179,4,1,192,1,1,Severe (60+ min),20,Evening Peak (17-21),0,1,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
654,12001,AGC,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,23:44,21:25,21:28,144,3,5,158,1,1,Severe (60+ min),21,Evening Peak (17-21),0,0,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
655,12001,MTJ,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,21:57,22:01,00:19,0,138,1,15,0,0,On Time/Early,22,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
656,12001,NDLS,RKMP_NDLS,2025-12-28,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,23:50,,,0,0,0,16,0,0,On Time/Early,0,Night (22-05),1,0,Sunday,6,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
657,12001,RKMP,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Rani Kamlapati,1,0,0,0,,,15:10,15:20,0,10,0,17,0,0,On Time/Early,15,Afternoon (11-16),0,0,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
658,12001,BPL,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bhopal Jn,2,1,0,0,15:22,15:17,15:25,15:32,0,7,3,18,0,0,On Time/Early,15,Afternoon (11-16),0,0,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
659,12001,BINA,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bina Jn,3,1,0,0,17:00,16:57,17:02,17:05,0,3,2,19,0,0,On Time/Early,17,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
660,12001,LAR,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Lalitpur,4,0,0,0,17:35,17:54,17:36,17:54,19,18,1,19,1,0,Moderate (11-30 min),17,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
661,12001,VGLJ,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Veerangana Laxmibai Jhansi,5,0,0,0,18:40,21:02,18:45,19:00,142,15,5,143,1,1,Severe (60+ min),18,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
662,12001,GWL,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Gwalior Jn,6,1,0,0,19:40,19:44,19:45,19:59,4,14,5,6,0,0,Slight (1-10 min),19,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
663,12001,MRA,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:06,20:11,20:16,0,5,1,3,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
664,12001,DHO,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,20:41,20:46,20:50,0,4,1,4,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
665,12001,AGC,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,21:15,21:25,21:33,0,8,5,5,0,0,On Time/Early,21,Evening Peak (17-21),0,0,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
666,12001,MTJ,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,22:05,22:01,22:04,5,3,1,11,0,0,Slight (1-10 min),22,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
667,12001,NDLS,RKMP_NDLS,2025-12-27,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,23:49,,,0,0,0,7,0,0,On Time/Early,0,Night (22-05),1,0,Saturday,5,December,12,2025,1,52,47.1,Medium Risk,5.3,59.7
668,12001,RKMP,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Rani Kamlapati,1,0,0,0,,,15:10,15:06,0,0,0,8,0,0,On Time/Early,15,Afternoon (11-16),0,0,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
669,12001,BPL,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bhopal Jn,2,1,0,0,15:22,15:18,15:25,15:22,0,0,3,9,0,0,On Time/Early,15,Afternoon (11-16),0,0,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
670,12001,BINA,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bina Jn,3,1,0,0,17:00,16:55,17:02,17:14,0,12,2,10,0,0,On Time/Early,17,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
671,12001,LAR,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Lalitpur,4,0,0,0,17:35,17:30,17:36,17:52,0,16,1,11,0,0,On Time/Early,17,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
672,12001,VGLJ,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Veerangana Laxmibai Jhansi,5,0,0,0,18:40,19:26,18:45,18:43,46,0,5,58,1,1,Significant (31-60 min),18,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
673,12001,GWL,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Gwalior Jn,6,1,0,0,19:40,19:39,19:45,20:05,0,20,5,13,0,0,On Time/Early,19,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
674,12001,MRA,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:27,20:11,22:18,17,127,1,31,1,0,Moderate (11-30 min),20,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
675,12001,DHO,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,21:06,20:46,20:58,21,12,1,36,1,0,Moderate (11-30 min),20,Evening Peak (17-21),0,1,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
676,12001,AGC,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,21:29,21:25,21:33,9,8,5,25,0,0,Slight (1-10 min),21,Evening Peak (17-21),0,0,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
677,12001,MTJ,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,22:15,22:01,22:08,15,7,1,32,1,0,Moderate (11-30 min),22,Night (22-05),1,0,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
678,12001,NDLS,RKMP_NDLS,2025-12-26,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,00:02,,,12,0,0,30,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Friday,4,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
679,12001,RKMP,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Rani Kamlapati,1,0,0,0,,,15:10,15:09,0,0,0,19,0,0,On Time/Early,15,Afternoon (11-16),0,0,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
680,12001,BPL,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bhopal Jn,2,1,0,0,15:22,15:17,15:25,16:15,0,50,3,0,0,0,On Time/Early,15,Afternoon (11-16),0,0,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
681,12001,BINA,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bina Jn,3,1,0,0,17:00,19:09,17:02,17:10,129,8,2,130,1,1,Severe (60+ min),17,Evening Peak (17-21),0,1,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
682,12001,LAR,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Lalitpur,4,0,0,0,17:35,17:55,17:36,17:37,20,1,1,22,1,0,Moderate (11-30 min),17,Evening Peak (17-21),0,1,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
683,12001,VGLJ,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Veerangana Laxmibai Jhansi,5,0,0,0,18:40,18:44,18:45,18:45,4,0,5,7,0,0,Slight (1-10 min),18,Evening Peak (17-21),0,1,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
684,12001,GWL,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Gwalior Jn,6,1,0,0,19:40,19:44,19:45,20:02,4,17,5,8,0,0,Slight (1-10 min),19,Evening Peak (17-21),0,1,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
685,12001,MRA,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:25,20:11,20:14,15,3,1,20,1,0,Moderate (11-30 min),20,Evening Peak (17-21),0,1,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
686,12001,DHO,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,20:41,20:46,20:45,0,0,1,6,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
687,12001,AGC,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,21:40,21:25,21:32,20,7,5,27,1,0,Moderate (11-30 min),21,Evening Peak (17-21),0,0,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
688,12001,MTJ,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,22:05,22:01,21:59,5,0,1,13,0,0,Slight (1-10 min),22,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
689,12001,NDLS,RKMP_NDLS,2025-12-25,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,23:54,,,4,0,0,13,0,0,Slight (1-10 min),0,Night (22-05),1,0,Thursday,3,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
690,12001,RKMP,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Rani Kamlapati,1,0,0,0,,,15:10,15:55,0,45,0,10,0,0,On Time/Early,15,Afternoon (11-16),0,0,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
691,12001,BPL,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bhopal Jn,2,1,0,0,15:22,15:31,15:25,15:39,9,14,3,20,0,0,Slight (1-10 min),15,Afternoon (11-16),0,0,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
692,12001,BINA,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Bina Jn,3,1,0,0,17:00,17:05,17:02,17:27,5,25,2,17,0,0,Slight (1-10 min),17,Evening Peak (17-21),0,1,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
693,12001,LAR,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Lalitpur,4,0,0,0,17:35,19:09,17:36,18:29,94,53,1,107,1,1,Severe (60+ min),17,Evening Peak (17-21),0,1,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
694,12001,VGLJ,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Veerangana Laxmibai Jhansi,5,0,0,0,18:40,18:40,18:45,21:10,0,145,5,14,0,0,On Time/Early,18,Evening Peak (17-21),0,1,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
695,12001,GWL,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Gwalior Jn,6,1,0,0,19:40,20:00,19:45,20:01,20,16,5,35,1,0,Moderate (11-30 min),19,Evening Peak (17-21),0,1,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
696,12001,MRA,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Morena,7,0,0,0,20:10,20:11,20:11,20:17,1,6,1,17,0,0,Slight (1-10 min),20,Evening Peak (17-21),0,1,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
697,12001,DHO,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Dholpur Jn,8,1,0,1,20:45,21:25,20:46,20:41,40,0,1,57,1,1,Significant (31-60 min),20,Evening Peak (17-21),0,1,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
698,12001,AGC,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Agra Cantt,9,0,0,0,21:20,00:04,21:25,21:22,164,0,5,182,1,1,Severe (60+ min),21,Evening Peak (17-21),0,0,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
699,12001,MTJ,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,Mathura Jn,10,1,0,0,22:00,22:14,22:01,22:01,14,0,1,33,1,0,Moderate (11-30 min),22,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
700,12001,NDLS,RKMP_NDLS,2025-12-24,12001),Express,Rani Kamlapati,New Delhi,11,Rani Kamlapati to New Delhi,New Delhi,11,0,0,0,23:50,23:48,,,0,0,0,0,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,47.1,Medium Risk,5.3,59.7
701,12002,NDLS,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,New Delhi,1,0,0,0,,,06:00,06:04,0,4,0,1,0,0,On Time/Early,6,Morning Peak (06-10),0,0,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
702,12002,MTJ,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Mathura Jn,2,1,0,0,07:19,07:23,07:20,07:19,4,0,1,6,0,0,Slight (1-10 min),7,Morning Peak (06-10),0,1,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
703,12002,AGC,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Agra Cantt,3,0,0,0,07:50,07:52,07:55,08:04,2,9,5,5,0,0,Slight (1-10 min),7,Morning Peak (06-10),0,1,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
704,12002,DHO,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Dholpur Jn,4,1,0,1,08:39,09:13,08:40,08:35,34,0,1,38,1,1,Significant (31-60 min),8,Morning Peak (06-10),0,1,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
705,12002,MRA,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Morena,5,0,0,0,08:57,09:25,08:58,08:56,28,0,1,33,1,0,Moderate (11-30 min),8,Morning Peak (06-10),0,1,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
706,12002,GWL,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Gwalior Jn,6,1,0,0,09:23,10:49,09:28,10:15,86,47,5,92,1,1,Severe (60+ min),9,Morning Peak (06-10),0,1,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
707,12002,VGLJ,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Veerangana Laxmibai Jhansi,7,0,0,0,10:45,10:48,10:50,10:49,3,0,5,10,0,0,Slight (1-10 min),10,Morning Peak (06-10),0,1,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
708,12002,LAR,NDLS_RKMP,2025-12-30,12002),Express,New Delhi,Rani Kamlapati,11,New Delhi to Rani Kamlapati,Lalitpur,8,0,0,0,11:42,11:45,11:43,12:37,3,54,1,11,0,0,Slight (1-10 min),11,Afternoon (11-16),0,0,Tuesday,1,December,12,2025,0,1,48.3,Medium Risk,5.2,61.0
